processing_order,source_message_id,segment_id,segment_name,market_group,created_at,updated_at,edited_at,raw_text,normalized_text,normalized_text_hash,record_type,action_label,action_scope,symbol_group,symbol_raw,symbol,symbols_json,contract_month,strike_price,option_type,direction,quantity_percent,quantity_basis,remaining_holding_multiplier,quantity_rule_source,quantity_is_default,execution_prices_json,execution_price_primary,stop_loss,targets_json,target_1,target_2,is_correction,is_multi_instrument,requires_context,auto_apply_eligible,label_confidence,needs_review,label_status,label_source,label_reason,percentage_semantics,exact_duplicate_count,exact_duplicate_rank,is_exact_duplicate,production_status
139,6a17b56fdfef2e015044f954,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T03:24:31.802Z,2026-05-28T03:24:31.802Z,,Gold Aug has support at 4400 & Silver July has support at 72.00,Gold Aug has support at 4400 & Silver July has support at 72.00,1095b34404207444,NON_TRADE,MARKET_COMMENTARY,MULTI_INSTRUMENT,,,,"[""GOLD"", ""SILVER""]",AUG,,,,,NONE,,NOT_APPLICABLE,False,[],,,[],,,False,True,True,False,0.92,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Market information; no direct execution.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,NON_EXECUTABLE
140,6a17b83edfef2e015044f98e,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-05-28T03:36:30.105Z,2026-05-28T03:36:30.105Z,,Book 50% profit in crude @92.00,Book 50% profit in crude @92.00,94005d139d65af51,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,crude,CRUDE,"[""CRUDE""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[92.0],92.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
141,6a1847df59359ea1faee8c76,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T13:49:19.018Z,2026-05-28T13:49:19.018Z,,Buy STX@ 868 sl 850 tgt 900,Buy STX @ 868 sl 850 tgt 900,cb617e45a8a6b174,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,STX,STX,"[""STX""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[868.0],868.0,850.0,[900.0],900.0,,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
142,6a184c2c59359ea1faee8cca,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T14:07:40.245Z,2026-05-28T14:07:40.245Z,,Book profit in SNOW @ 238.09,Book profit in SNOW @ 238.09,90a88446afb90d2d,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,SNOW,SNOW,"[""SNOW""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[238.09],238.09,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Unqualified 'book profit' closes all remaining holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
143,6a184cb859359ea1faee8d03,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T14:10:00.162Z,2026-05-28T14:10:00.162Z,,Buy amd @500 with SL 490 for target 510-520,Buy amd @500 with SL 490 for target 510-520,1755642e76160dae,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,amd,AMD,"[""AMD""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[500.0],500.0,490.0,"[510.0, 520.0]",510.0,520.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
144,6a184d3959359ea1faee8d79,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T14:12:09.436Z,2026-05-28T14:12:09.436Z,,Book profit in NOW @ 108.00,Book profit in NOW @ 108.00,c0e27554467cfa19,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,NOW,NOW,"[""NOW""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[108.0],108.0,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Unqualified 'book profit' closes all remaining holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
145,6a184d7859359ea1faee8da3,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-05-28T14:13:12.361Z,2026-05-28T14:13:12.361Z,,Sell ng @ 3.18 with SL 3.26 for target 3.10-3.00,Sell ng @ 3.18 with SL 3.26 for target 3.10-3.00,d799288d6d0fdb8d,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,ng,NATURAL_GAS,"[""NATURAL_GAS""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[3.18],3.18,3.26,"[3.1, 3.0]",3.1,3.0,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Sell/short instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
146,6a184d9859359ea1faee8db6,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-05-28T14:13:44.811Z,2026-05-28T14:13:44.811Z,,Book part profit in s&p500 @7550,Book part profit in s&p500 @7550,811a04188df99f0b,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,s&p500,SP500,"[""SP500""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,False,[7550.0],7550.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Part/partial profit means sell 25% of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
147,6a184dc959359ea1faee8dc6,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-05-28T14:14:33.523Z,2026-05-28T14:14:33.523Z,,Book part profit in nasdaq @30100,Book part profit in nasdaq @30100,5d313c718cb8b048,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,nasdaq,NASDAQ,"[""NASDAQ""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,False,[30100.0],30100.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Part/partial profit means sell 25% of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
148,6a184df459359ea1faee8dd7,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-05-28T14:15:16.622Z,2026-05-28T14:15:16.622Z,,Book 50% profit in gold aug @4496,Book 50% profit in gold aug @4496,43642e4778622d6e,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,gold aug,GOLD,"[""GOLD""]",AUG,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[4496.0],4496.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
149,6a184e0659359ea1faee8dee,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-05-28T14:15:34.404Z,2026-05-28T14:15:34.404Z,,Book 50% profit in gold @156330,Book 50% profit in gold @156330,14c44cbfc92dd799,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,gold,GOLD,"[""GOLD""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[156330.0],156330.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
150,6a184e2359359ea1faee8e99,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-05-28T14:16:03.893Z,2026-05-28T14:16:03.893Z,,Buy crude @ 8490 SL 8400 TGT 8650-8800,Buy crude @ 8490 SL 8400 TGT 8650-8800,992b11f2b3107e4e,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,crude,CRUDE,"[""CRUDE""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[8490.0],8490.0,8400.0,"[8650.0, 8800.0]",8650.0,8800.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
151,6a184e3659359ea1faee8eab,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-05-28T14:16:22.184Z,2026-05-28T14:16:22.184Z,,Buy crude @ 89 with SL 87 for target 92-95,Buy crude @ 89 with SL 87 for target 92-95,212feb367cc349a4,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,crude,CRUDE,"[""CRUDE""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[89.0],89.0,87.0,"[92.0, 95.0]",92.0,95.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
152,6a184ec159359ea1faee8ed7,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T14:18:41.630Z,2026-05-28T14:18:41.630Z,,Book 50% profit in stx @881,Book 50% profit in stx @881,5edea0fa38f121f8,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,stx,STX,"[""STX""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[881.0],881.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
153,6a18548659359ea1faee9076,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T14:43:18.192Z,2026-05-28T14:43:18.192Z,,Book 50% profit In intu @316,Book 50% profit In intu @316,dbe8fb15b99bb773,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,intu,INTU,"[""INTU""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[316.0],316.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
154,6a18572259359ea1faee9127,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T14:54:26.531Z,2026-05-28T14:54:26.531Z,,Buy OKTA @ 93.40 with SL 89.00 for target 98-105,Buy OKTA @ 93.40 with SL 89.00 for target 98-105,5f44fd8c546c2b77,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,OKTA,OKTA,"[""OKTA""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[93.4],93.4,89.0,"[98.0, 105.0]",98.0,105.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
155,6a18576359359ea1faee916e,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T14:55:31.646Z,2026-05-28T14:55:31.646Z,,Buy VSAT @ 87.7 with SL 83 for target 95-99,Buy VSAT @ 87.7 with SL 83 for target 95-99,c9a62a97ede693ac,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,VSAT,VSAT,"[""VSAT""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[87.7],87.7,83.0,"[95.0, 99.0]",95.0,99.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
156,6a1857ac59359ea1faee917c,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T14:56:44.057Z,2026-05-28T14:56:44.057Z,,Buy MDB @ 323 with SL 316 for target 332-345,Buy MDB @ 323 with SL 316 for target 332-345,668153cebab931a1,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,MDB,MDB,"[""MDB""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[323.0],323.0,316.0,"[332.0, 345.0]",332.0,345.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
157,6a1857d859359ea1faee918a,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-05-28T14:57:28.435Z,2026-05-28T14:57:28.435Z,,Book part profit in silver @74.85,Book part profit in silver @74.85,84197c95e2d925a4,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,silver,SILVER,"[""SILVER""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,False,[74.85],74.85,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Part/partial profit means sell 25% of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
158,6a18583d59359ea1faee919b,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T14:59:09.686Z,2026-05-28T14:59:09.686Z,,Book 50% profit in MU @935,Book 50% profit in MU @935,81ebc6dcbb329b5b,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,MU,MU,"[""MU""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[935.0],935.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
159,6a1858d959359ea1faee91e3,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-05-28T15:01:45.256Z,2026-05-28T15:01:45.256Z,,Book 50% profit in silver @266300,Book 50% profit in silver @266300,e13694cedd6ac506,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,silver,SILVER,"[""SILVER""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[266300.0],266300.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
160,6a185a7659359ea1faee92cc,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T15:08:38.397Z,2026-05-28T15:08:38.397Z,,Book 50% profit in soxl @225.39,Book 50% profit in soxl @225.39,d1ba43d890368269,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,soxl,SOXL,"[""SOXL""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[225.39],225.39,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
161,6a185b9259359ea1faee92fb,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T15:13:22.267Z,2026-05-28T15:13:22.267Z,,Book 50% profit in APP @ 597,Book 50% profit in APP @ 597,26dfcae7a5cc80b6,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,APP,APP,"[""APP""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[597.0],597.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
162,6a185bd059359ea1faee9326,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T15:14:24.316Z,2026-05-28T15:14:24.316Z,,Book 50% profit in smci @41.80,Book 50% profit in smci @41.80,f9c36d85927e314b,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,smci,SMCI,"[""SMCI""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[41.8],41.8,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
163,6a185c6e59359ea1faee9349,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T15:17:02.958Z,2026-05-28T15:17:02.958Z,,Book profit in xom @436 (buying was suggested at 106.80),Book profit in xom @436 (buying was suggested at 106.80),31258d8a9030ac10,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,xom,XOM,"[""XOM""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[436.0],436.0,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Unqualified 'book profit' closes all remaining holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
164,6a185cd659359ea1faee9396,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-05-28T15:18:47.000Z,2026-05-28T15:18:47.000Z,,50% Profit Book in Copper @ 6.40,50% Profit Book in Copper @ 6.40,5b77b208ffae4724,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,Copper,COPPER,"[""COPPER""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[6.4],6.4,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
165,6a18634359359ea1faee9448,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-05-28T15:46:11.462Z,2026-05-28T15:46:11.462Z,,Book 50% profit in crude @8641,Book 50% profit in crude @8641,a372d3eacbd0b8a8,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,crude,CRUDE,"[""CRUDE""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[8641.0],8641.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
166,6a1863a459359ea1faee9458,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T15:47:48.305Z,2026-05-28T15:47:48.305Z,,Book profit in STX @905,Book profit in STX @905,85567fee14de4452,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,STX,STX,"[""STX""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[905.0],905.0,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Unqualified 'book profit' closes all remaining holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
167,6a1865fa59359ea1faee9523,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-05-28T15:57:46.305Z,2026-05-28T15:57:46.305Z,,Hold NG with sl 3.30,Hold NG with sl 3.30,14ebe26bcb465a7e,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,NG,NATURAL_GAS,"[""NATURAL_GAS""]",,,,,,NONE,,NOT_APPLICABLE,False,[],,3.3,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Hold and update stop loss.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,2,1,True,READY_FOR_AUTO_APPLY
168,6a18660a59359ea1faee9538,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-05-28T15:58:02.293Z,2026-05-28T15:58:02.293Z,,Ignore NG message,Ignore NG message,0b678591bf7a4b91,TRADE_CONTROL,CANCEL_PREVIOUS,NONE,,,,[],,,,,,NONE,,NOT_APPLICABLE,False,[],,,[],,,False,False,True,False,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit ignore/cancel instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,MANUAL_OR_CONTEXT_REVIEW
169,6a18663059359ea1faee9568,6a0d8832835de84db3693580,International Market,GLOBAL_COMMODITY,2026-05-28T15:58:40.180Z,2026-05-28T15:58:40.180Z,,Hold NG with sl 3.30,Hold NG with sl 3.30,14ebe26bcb465a7e,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,NG,NATURAL_GAS,"[""NATURAL_GAS""]",,,,,,NONE,,NOT_APPLICABLE,False,[],,3.3,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Hold and update stop loss.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,2,2,True,READY_FOR_AUTO_APPLY
170,6a18769f59359ea1faee98d3,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-05-28T17:08:47.038Z,2026-05-28T17:08:47.038Z,,Buy 50% crude @8534 with sl 8350 for target 8800-9000,Buy 50% crude @8534 with sl 8350 for target 8800-9000,8f2af79d7c6c5bd4,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,crude,CRUDE,"[""CRUDE""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,False,[8534.0],8534.0,8350.0,"[8800.0, 9000.0]",8800.0,9000.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
171,6a1876f559359ea1faee98e4,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-05-28T17:10:13.439Z,2026-05-28T17:10:13.439Z,,Book 50% profit in Russell @2940,Book 50% profit in Russell @2940,02520a0940bad166,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,Russell,RUSSELL,"[""RUSSELL""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[2940.0],2940.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
172,6a187cd759359ea1faee9a18,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T17:35:19.033Z,2026-05-28T17:35:19.033Z,,Book 50% profit in OKTA @ 96.00,Book 50% profit in OKTA @ 96.00,c24947d3cbdea016,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,OKTA,OKTA,"[""OKTA""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[96.0],96.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
173,6a187d6a59359ea1faee9a77,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T17:37:46.221Z,2026-05-28T17:37:46.221Z,,Book 50% profit in PLTR @141.50,Book 50% profit in PLTR @141.50,23605deca5a503c3,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,PLTR,PLTR,"[""PLTR""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[141.5],141.5,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
174,6a18851859359ea1faee9aea,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-05-28T18:10:32.069Z,2026-05-28T18:10:32.069Z,,Book 50% profit in mdb @330,Book 50% profit in mdb @330,722b3f72791ac455,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,mdb,MDB,"[""MDB""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[330.0],330.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
